,Ticker,Date,Followers,pct_change,pct_change_week,pct_change_daily
554,FIVN,2023-09-20,14485,0.165963626305232,0.020715370805146002,-0.04830251173061301
555,SYF,2023-09-20,14411,0.355153203342629,0.027764281252173003,0.062491320649904
556,CIEN,2023-09-20,14397,-0.013889853462045002,-0.041657987919185006,-0.020833333333336
557,FCAP,2023-09-20,14364,0.6164191650322121,0.23726448011165402,0.08361204013378401
558,RSG,2023-09-20,14298,0.11903928296337402,-0.027968116347365003,-0.013986013986011
559,ISRG,2023-09-20,14095,0.808181948219144,0.2560637314176,0.028386913632805003
560,LZB,2023-09-20,14082,0.08528784648187401,0.014204545454554001,0.007101768340311
561,BYD,2023-09-20,14037,0.207024557395763,0.071291081485713,0.0
562,BDX,2023-09-20,14034,0.18560822387208,0.028510334996445,0.0
563,OLLI,2023-09-20,13960,0.13628864500394602,-0.042961477874836,-0.071581961345745
564,APD,2023-09-20,13948,0.44649287051705705,0.12203000502477601,0.014341029685938
565,NTRA,2023-09-20,13804,-0.540384753944811,-0.24570024570024201,-0.021728108930252003
566,NVTA,2023-09-20,13682,0.16105417276719403,0.051188299817184,0.021931427735943
567,GROW,2023-09-20,13670,0.47038071439071705,0.007315824127585,0.007315824127585
568,GETR,2023-09-20,13623,0.06610841780521,-0.014678899082565,-0.029353489396055
569,FCN,2023-09-20,13514,0.26710194390859904,0.09628916376565001,-0.007399186089529001
570,PSN,2023-09-20,13455,0.9756097560975621,0.007432733759471,-0.029719890036406002
571,CAVA,2023-09-20,13397,0.3670961941864,0.17197547480185502,0.044806213128212
572,FAST,2023-09-20,13383,0.37500937523438105,0.007472724555368001,-0.014942099364956002
573,FCEL,2023-09-20,13366,0.632434874265919,0.17988307600060902,0.0
574,GFS,2023-09-20,13343,0.6411223412279291,0.09752438109527001,0.014991379956530002
575,KELYA,2023-09-20,13333,-0.10489248520266801,-0.014998125234344002,-0.014998125234344002
576,LAC,2023-09-20,13328,0.9161808132051251,0.24067388688326902,0.015008254539994001
577,CNHI,2023-09-20,13185,0.403594273530317,0.037936267071314006,0.01517105362967
578,ODFL,2023-09-20,13184,0.258555133079841,0.037939145610432004,-0.007584376185054
579,MGA,2023-09-20,13112,0.352058778509101,0.06105006105006001,0.015255530129665
580,KEYS,2023-09-20,13038,0.33861782361088705,0.10749385749386801,0.0
581,PHUN,2023-09-20,12960,-0.45318380828021104,-0.100208124566403,0.0
582,DGX,2023-09-20,12840,0.195083886071012,0.007788768595684001,-0.007787555486338001
583,CNVS,2023-09-20,12824,-0.17903012376430102,-0.007797270955167,-0.007797270955167
584,PLD,2023-09-20,12743,0.10212097407698,0.07067692790954,-0.007846829880731
585,RDWR,2023-09-20,12660,-0.149854089439228,0.0,-0.007898270278805
586,TEX,2023-09-20,12621,0.118990956687282,0.0,-0.015844094113914003
587,SNX,2023-09-20,12569,-0.190582069403633,-0.023862551702191002,-0.007955449482899
588,VUZI,2023-09-20,12432,-0.16061676839062,-0.06430868167202,-0.040202621210905
589,BE,2023-09-20,12335,0.13800941711317202,-0.032417537887996,-0.024315124007134002
590,SDRL,2023-09-20,12328,0.064935064935056,0.073057878074522,0.0
