,Ticker,Amount,Qtr,Year
7144,AZTA,126970.22,2,2021
7145,AZTA,133500.42,3,2021
7146,AZTA,882060.5,4,2021
7147,AZTA,395281.0,1,2022
7148,AZTA,165454.0,2,2022
7149,AZTA,215389.22,3,2022
7150,AZTA,391543.36,4,2022
7151,AZTA,437396.0,1,2023
7152,AZTA,119466.84,2,2023
7153,AZTA,616304.33,3,2023
7154,AZTA,1072892.75,4,2023
7155,AZYO,3046783.56,3,2020
7156,B,18708.0,2,2020
7157,B,5138917.05,3,2020
7158,B,20110.62,4,2020
7159,B,745869.86,1,2021
7160,B,2460130.29,2,2021
7161,B,1667525.35,3,2021
7162,B,71858.22,4,2021
7163,B,1958243.0,1,2022
7164,B,22185.96,2,2022
7165,B,174520.0,3,2022
7166,B,261780.0,4,2022
7167,B,618118.98,1,2023
7168,B,744494.0,2,2023
7169,B,1021545.0,3,2023
7170,BA,7242196686.92,2,2020
7171,BA,6404880806.41,3,2020
7172,BA,3793466116.1,4,2020
7173,BA,7665205002.09,1,2021
7174,BA,8902930139.68,2,2021
7175,BA,4368510482.34,3,2021
7176,BA,5192306470.74,4,2021
7177,BA,4619215910.45,1,2022
7178,BA,3429524676.1,2,2022
7179,BA,3605868962.98,3,2022
7180,BA,6479125381.28,4,2022
7181,BA,4574849706.25,1,2023
7182,BA,8763824424.44,2,2023
7183,BA,4257351260.63,3,2023
7184,BA,744445133.92,4,2023
7185,BA,127843144.0,1,2024
7186,BAC,547445.17,2,2020
7187,BAC,299753.21,2,2021
7188,BAC,2328400.24,2,2022
7189,BAC,3580423.51,2,2023
7190,BAC,925746.7,4,2023
7191,BALL,55871176.25,2,2020
7192,BALL,112175773.43,3,2020
7193,BALL,81973905.59,4,2020
7194,BALL,31008853.68,1,2021
7195,BALL,145726919.67,2,2021
7196,BALL,81492648.14,3,2021
7197,BALL,115879129.72,4,2021
7198,BALL,36153461.05,1,2022
7199,BALL,52834468.73,2,2022
7200,BALL,78164713.32,3,2022
7201,BALL,77854559.14,4,2022
7202,BALL,51760883.27,1,2023
7203,BALL,32781121.15,2,2023
7204,BALL,85409788.6,3,2023
7205,BALL,73063320.9,4,2023
7206,BALL,1400000.0,1,2024
7207,BALY,39852.28,3,2020
7208,BALY,7286.7,4,2020
7209,BALY,13380.0,1,2021
7210,BALY,33109.68,2,2021
7211,BALY,2836.56,4,2021
7212,MKFG,5108458.76,3,2020
7213,JNVR,3403370.6,3,2020
7214,JNVR,5949.64,1,2021
7215,BAND,56306.43,2,2020
7216,BAND,1996764.2,3,2020
7217,BAND,51053.65,4,2020
7218,BAND,1352428.45,2,2021
7219,BAND,79376.04,4,2021
7220,BAND,16642.4,1,2022
7221,BAND,220136.76,3,2022
7222,BAND,149.9,2,2023
7223,BAND,359.75,3,2023
7224,BAND,629.7,4,2023
7225,BANR,802479.63,3,2020
7226,BANR,494237.76,2,2021
7227,BANR,114486.87,3,2021
7228,BANR,42028.0,4,2021
7229,BANR,87603.05,1,2022
7230,BANR,1632.0,3,2022
7231,BANR,8445.76,4,2022
7232,MO,4000.0,3,2020
7233,MO,19783.78,4,2020
7234,MO,16332.75,2,2021
7235,MO,4103.41,3,2021
7236,MO,1148.56,1,2022
7237,ELIQ,244941.76,3,2020
7238,ALUR,1033271.76,3,2020
7239,ALUR,1053384.6,2,2021
7240,BARK,11806399.79,3,2020
7241,BARK,245103.69,4,2020
7242,BARK,14072.0,1,2021
7243,BARK,4131742.4,2,2021
7244,BARK,345880.5,3,2021
7245,BARK,195944.78,4,2021
7246,BARK,11688.0,1,2022
7247,BARK,157479.6,2,2022
7248,BARK,45122.0,3,2022
7249,MAMA,1000.0,3,2020
7250,BAX,19591.3,3,2020
7251,BAX,8391.9,4,2020
7252,BAX,8555.25,2,2021
7253,BB,17331.0,2,2020
7254,BB,7996080.67,3,2020
7255,BB,908664.43,4,2020
7256,BB,3906.96,1,2021
7257,BB,1520733.7,2,2021
7258,BB,630515.55,3,2021
7259,BB,248236.97,4,2021
7260,BB,376778.66,1,2022
7261,BB,137718.9,2,2022
7262,BB,85980.06,3,2022
7263,BB,852600.47,4,2022
7264,BB,510382.05,2,2023
7265,BB,36477.62,3,2023
7266,BB,55192.34,4,2023
7267,BBAI,657292.8,2,2020
7268,BBAI,663859.0,2,2021
7269,BBAI,167078.4,2,2022
7270,BBAI,672118.4,3,2022
7271,BBAI,1000.0,1,2023
7272,BBAI,679238.4,3,2023
7273,FTEL,10798.6,3,2020
7274,LIFW,1143475.74,3,2020
7275,LIFW,8674.94,2,2021
7276,LIFW,9000.0,4,2021
7277,KKR,1225.8,4,2020
7278,LDWY,15184.85,3,2020
7279,LDWY,37610.38,2,2021
7280,LDWY,21603.82,3,2021
7281,BBWI,17031.68,3,2021
7282,BBY,8651.94,2,2020
7283,BBY,6455124.58,3,2020
7284,BBY,393026.54,4,2020
7285,BBY,13380.0,1,2021
7286,BBY,2604171.54,2,2021
7287,BBY,219286.41,3,2021
7288,BBY,253243.18,4,2021
7289,BBY,235235.88,1,2022
7290,BBY,6960.99,2,2022
7291,BBY,53946.36,3,2022
7292,BC,281147.0,2,2020
7293,BC,1092835.08,3,2020
7294,BC,2294443.29,4,2020
7295,BC,603855.0,1,2021
7296,BC,4251079.37,2,2021
7297,BC,152863.23,3,2021
7298,BC,1155758.41,4,2021
7299,BC,1625926.03,1,2022
7300,BC,958859.05,2,2022
7301,BC,1935154.0,3,2022
7302,BC,1865659.55,4,2022
7303,BC,625019.0,1,2023
7304,BC,2013444.71,2,2023
7305,BC,2199178.05,3,2023
7306,BC,2978534.0,4,2023
7307,TBIO,235725.0,4,2020
7308,TBIO,24999.0,2,2021
7309,TBIO,99795.0,2,2022
7310,TBIO,483691.0,4,2022
7311,BCAB,713980.26,3,2020
7312,BCC,1050000.0,4,2023
7313,BCDA,928551.02,3,2020
7314,BCDA,347363.89,2,2021
7315,BCE,12327.5,2,2020
7316,BCE,1150655.21,3,2020
7317,BCE,8417713.9,4,2020
7318,BCE,827119.11,2,2021
7319,BCE,290293.74,3,2021
7320,BCE,2658781.56,4,2021
7321,BCE,155200.91,4,2022
7322,BCE,199764.03,3,2023
7323,AMLI,166499.45,2,2020
7324,AMLI,308720.2,3,2020
7325,AMLI,111496.31,4,2020
7326,AMLI,1499990.0,3,2021
7327,AMLI,567800.02,3,2022
7328,BCLI,191932.42,3,2020
7329,BCML,166068.16,3,2020
7330,BCML,20430.0,4,2020
7331,BCML,13380.0,1,2021
7332,BCML,20071.14,2,2021
7333,BCML,5352.0,3,2021
7334,BCML,45259.0,4,2023
7335,BCO,7285427.82,3,2020
7336,BCO,71418.82,4,2020
7337,BCO,13380.0,1,2021
7338,BCO,1026869.5,2,2021
7339,BCO,140582.39,3,2021
7340,BCO,11140.8,4,2021
7341,BCO,30000.0,2,2022
7342,BCO,58600.0,3,2022
7343,BCOV,19163.34,4,2020
7344,BCRX,16080397.03,4,2020
7345,BCRX,8315666.0,4,2021
7346,BCRX,440827.77,1,2022
7347,BCRX,85080.6,2,2022
7348,BCRX,368682.6,3,2022
7349,BCRX,6932000.0,4,2022
7350,BCRX,340322.4,2,2023
7351,BCTX,129214.92,3,2020
7352,BCTX,399918.0,4,2023
7353,BDC,12370822.38,3,2020
7354,BDC,199432.61,4,2020
7355,BDC,13663.68,1,2021
7356,BDC,1603383.0,2,2021
7357,BDC,841945.45,3,2021
7358,BDC,397311.15,4,2021
7359,BDC,74029.08,1,2022
7360,BDC,41020.0,2,2022
7361,BDSX,3138231.87,3,2020
7362,BDSX,43347.15,2,2022
7363,BDSX,57796.2,4,2022
7364,BDSX,86347.15,1,2023
7365,BDSX,103443.55,4,2023
7366,BE,56327.51,3,2020
7367,BE,36035.75,2,2021
7368,BEEM,345097.31,3,2020
7369,BEN,337848.17,3,2020
7370,BEN,252662.92,2,2021
7371,BEN,33331.68,3,2022
7372,BF.A,508905.16,3,2020
7373,BF.B,508905.16,3,2020
7374,BFC,5140885.12,3,2021
7375,BFC,32509955.41,3,2023
7376,BFI,916904.08,3,2020
7377,BFLY,4441024.0,3,2020
7378,BG,11059154.8,2,2020
7379,BG,25598933.34,3,2020
7380,BG,11063098.52,4,2020
7381,BG,26973726.3,1,2021
7382,BG,15299174.22,2,2021
7383,BG,22964223.97,3,2021
7384,BG,5592701.43,4,2021
7385,BG,204516.9,1,2022
7386,BG,12568406.3,2,2022
7387,BG,10261688.1,3,2022
7388,BG,1669739.4,4,2022
7389,BG,7531438.7,1,2023
7390,BG,3064783.3,2,2023
7391,BG,5865819.6,3,2023
7392,BG,14004223.24,4,2023
7393,ABCM,599422.28,3,2020
7394,ABCM,126092.95,4,2020
7395,ABCM,63663.35,1,2021
7396,ABCM,124177.48,2,2021
7397,ABCM,17700.06,3,2021
7398,ABCM,28987.38,4,2021
7399,ABCM,94941.53,4,2022
7400,ABCM,2500.0,1,2023
7401,ABCM,26280.0,3,2023
7402,ABCM,33362.5,4,2023
7403,BGS,563827.86,3,2020
7404,BGS,6741.9,4,2020
7405,BGS,13380.0,1,2021
7406,BGS,11731.72,2,2022
7407,BGS,11813.76,3,2022
7408,BH.A,9148.36,3,2020
7409,BH.A,58383.1,2,2021
7410,BH.A,23517.09,3,2021
7411,BHE,765000.0,2,2020
7412,BHE,765000.0,4,2020
7413,BHE,567953.1,2,2021
7414,BHE,127453.41,4,2021
7415,BHE,449988.57,2,2022
7416,BHE,147455.0,4,2022
7417,MKUL,398692.94,3,2020
7418,MKUL,390629.4,4,2020
7419,MKUL,17213.9,4,2021
7420,MKUL,214599.0,3,2022
7421,MKUL,262881.0,4,2022
7422,MKUL,192786.0,2,2023
7423,BHG,2956443.37,3,2020
7424,BHG,2467538.0,4,2020
7425,BHG,587109.5,2,2021
7426,BHG,2074000.0,3,2021
7427,BHG,37393.4,4,2021
7428,BHG,204056.92,1,2022
7429,BHG,223956.94,1,2023
7430,BHIL,281765.0,2,2020
7431,BHIL,3072553.1,3,2020
7432,BHIL,122504.0,4,2020
7433,BHIL,81222.0,1,2021
7434,BHIL,337924.89,2,2021
7435,BHIL,116484.0,4,2021
7436,BHIL,77656.0,1,2022
7437,BHIL,97070.0,2,2022
7438,BHIL,243258.0,3,2022
7439,BHIL,79930.0,4,2022
7440,BHIL,79850.0,1,2023
7441,BHIL,91399.0,2,2023
7442,BHIL,225368.0,3,2023
7443,BHIL,141376.0,4,2023
7444,BIAF,243314.24,3,2020
7445,BIAF,220111.03,2,2021
7446,BIG,7000.0,3,2020
7447,BIIB,6785150.4,3,2020
7448,BIIB,8102385.3,4,2020
7449,BIIB,70680.0,1,2021
7450,BIIB,3199834.84,2,2021
7451,BIIB,60180.0,3,2021
7452,BIIB,4084427.76,4,2021
7453,BIIB,21126.41,1,2022
7454,BIIB,10000.0,2,2022
7455,BIIB,52309.22,3,2022
7456,BIIB,1122170.5,4,2022
7457,BIIB,40000.0,1,2023
7458,BIIB,70650.0,2,2023
7459,BIIB,13790.0,3,2023
7460,BIIB,3255968.0,4,2023
7461,BIO,1669142.17,2,2020
7462,BIO,885814.96,3,2020
7463,BIO,2811779.56,4,2020
7464,BIO,1395287.48,1,2021
7465,BIO,603396.75,2,2021
7466,BIO,1030702.72,3,2021
7467,BIO,3207453.41,4,2021
7468,BIO,1405454.41,1,2022
7469,BIO,609792.53,2,2022
7470,BIO,1587040.21,3,2022
7471,BIO,2982468.15,4,2022
7472,BIO,569558.55,1,2023
7473,BIO,578140.36,2,2023
7474,BIO,1619713.68,3,2023
7475,BIO,2870065.32,4,2023
7476,BIO,28671.15,1,2024
7477,BIOL,3061302.2,3,2020
7478,BIOL,52484.84,2,2022
7479,BIOL,111990.0,3,2022
7480,BIOL,91990.0,4,2022
7481,BIOS,12100.0,4,2020
7482,BIOS,25300.0,1,2021
7483,BIOS,9922.0,1,2022
7484,BIOS,17000.0,3,2022
7485,BIOS,12975.0,4,2022
7486,BIOT,330000.0,4,2020
7487,BIOT,2712652.0,4,2022
7488,BIOT,190000.0,2,2023
7489,BIVI,87173.0,3,2020
7490,BIVI,24000.0,4,2020
7491,BIVI,212339.26,3,2021
7492,BIVI,18100.0,4,2021
7493,BIVI,47598.0,3,2022
7494,BIVI,33666.0,4,2023
7495,BJDX,5000.0,3,2020
7496,VTLE,411180.47,3,2020
7497,VTLE,37926.74,4,2020
7498,VTLE,164937.96,2,2021
7499,API,3061911.46,3,2020
7500,API,65542.08,4,2020
7501,API,1836998.92,2,2021
7502,API,3661843.95,3,2021
7503,API,30000.0,4,2021
7504,API,22619.6,1,2022
7505,API,41477.08,3,2022
7506,BK,69392.7,3,2020
7507,BK,60794057.86,1,2021
7508,BK,19522.08,4,2021
7509,BK,8317057.17,1,2022
7510,BK,49163303.26,3,2022
7511,BK,29000.0,4,2022
7512,BK,8387369.27,1,2023
7513,BK,47009816.0,3,2023
7514,BKD,1000.0,3,2020
7515,BKE,814782.91,3,2020
7516,BKE,374115.02,2,2021
7517,BKE,29416.58,3,2021
7518,BKE,14122.6,2,2022
7519,BKI,5076587.01,3,2020
7520,BKI,1278729.14,4,2020
7521,BKI,94215.76,1,2021
7522,BKI,2873364.07,2,2021
7523,BKI,51650.85,3,2021
7524,BKI,686522.38,4,2021
7525,BKI,154271.94,1,2022
7526,BKI,13196.72,2,2022
7527,BKI,515865.08,3,2022
7528,BKI,911320.0,4,2022
7529,BKI,465470.62,2,2023
7530,BKI,757001.99,3,2023
7531,BKI,14039524.55,4,2023
7532,BKR,250.0,3,2020
7533,BKR,6600.0,4,2020
7534,BKR,881332.9,4,2022
7535,BKYI,346681.09,3,2020
7536,BKYI,15000.0,2,2021
7537,BKYI,8000.0,4,2021
7538,BKYI,8000.0,4,2022
7539,BKYI,8000.0,4,2023
7540,BL,7247151.96,3,2020
7541,BL,13380.0,1,2021
7542,BL,673315.7,2,2021
7543,BL,2168345.31,3,2021
7544,BL,80928.12,4,2021
7545,BL,1582.2,3,2022
7546,BLBD,15367454.0,2,2020
7547,BLBD,19920894.55,3,2020
7548,BLBD,102165.27,4,2020
7549,BLBD,727533.95,1,2021
7550,BLBD,9720950.53,2,2021
7551,BLBD,10192938.76,3,2021
7552,BLBD,3024055.3,4,2021
7553,BLBD,2370012.63,1,2022
7554,BLBD,6626434.72,2,2022
7555,BLBD,19088.0,3,2022
7556,BLBD,9345439.34,1,2023
7557,BLBD,25898711.31,2,2023
7558,BLBD,9376263.0,3,2023
7559,BLBD,11039918.0,4,2023
7560,BLBX,132267.44,3,2020
7561,BLCO,432260.0,3,2020
7562,BLCO,79697.34,4,2020
7563,BLCO,7649.23,1,2021
7564,BLCO,61558.85,2,2021
7565,BLCO,31167.5,4,2021
7566,BLCO,25466.56,1,2022
7567,BLCO,3323.21,2,2022
7568,BLCO,2828.75,3,2022
7569,BLCO,109165.73,4,2022
7570,BLCO,17353.19,1,2023
7571,BLCO,3193.53,2,2023
7572,BLCO,6364.71,3,2023
7573,BLCO,185694.32,4,2023
7574,BLD,78779.09,3,2020
7575,BLDR,16412.1,4,2020
7576,BLFS,18500.0,4,2021
7577,BLFS,151.25,2,2022
7578,BLFS,150000.0,4,2022
7579,BLFS,12560.0,3,2023
7580,BLIN,1075517.0,3,2020
7581,BLK,11195105.23,3,2020
7582,BLK,3070518.69,4,2020
7583,BLK,2024654.88,1,2021
7584,BLK,5041727.24,2,2021
7585,BLK,172570.78,3,2021
7586,BLK,3869658.52,4,2021
7587,BLK,1659488.13,1,2022
7588,BLK,41992.76,2,2022
7589,BLK,329136.99,3,2022
7590,BLK,3206508.08,4,2022
7591,BLK,350034.35,1,2023
7592,BLK,2554697.87,2,2023
7593,BLK,122859.95,3,2023
7594,BLK,2809867.91,4,2023
7595,BLKB,9684.72,4,2020
7596,BLKB,9684.71,1,2021
7597,BLMN,10000.0,3,2020
7598,BLZE,2311078.4,3,2020
7599,BMBL,851768.81,3,2020
7600,BMBL,15705.36,4,2020
7601,BMBL,414499.79,2,2021
7602,BMBL,22642.9,3,2021
7603,BMBL,186331.52,2,2022
7604,BMEA,38249.96,3,2020
7605,BMI,1170.0,2,2020
7606,BMI,21289.67,3,2020
7607,BMI,29239.0,4,2020
7608,BMI,142379.0,1,2021
7609,BMI,32009.94,2,2021
7610,BMI,3090.85,4,2021
7611,BMI,16495.0,4,2022
7612,BMI,50600.0,1,2023
7613,BMI,49270.0,3,2023
7614,BMI,13234.0,4,2023
7615,BMO,9801687.27,3,2023
7616,BMO,8949755.45,4,2023
7617,BMO,10012870.04,1,2024
7618,AZN,15313294.5,2,2020
7619,AZN,444902982.4,3,2020
7620,AZN,35503463.28,4,2020
7621,AZN,229581563.52,2,2021
7622,AZN,3069200.67,4,2021
7623,AZN,874369055.7,2,2022
7624,AZN,1132000.0,3,2022
7625,AZN,2262004.79,4,2022
7626,AZN,4151.0,1,2023
7627,AZN,12066238.0,2,2023
7628,AZN,20321.63,4,2023
7629,BMRN,26174.5,4,2021
7630,BMRN,15704.7,1,2022
7631,BMRN,142074.0,3,2022
7632,BMY,312730.81,2,2022
7633,BMY,313394.97,2,2023
7634,BMY,313394.97,3,2023
7635,BMY,320422.11,4,2023
7636,BMY,313394.97,1,2024
7637,BNGO,1805123.12,3,2020
7638,BNGO,14832.88,4,2020
7639,BNGO,376.34,2,2021
7640,BNGO,14832.88,4,2021
7641,BNGO,121.96,1,2022
7642,BNGO,16875.0,3,2023
7643,BNGO,99800.0,4,2023
7644,BRID,1550000.0,3,2023
7645,BOH,1303891.86,3,2020
7646,BOH,1982434.91,4,2022
7647,BOOM,225788.07,3,2020
7648,BOOM,216926.92,2,2021
7649,BOOM,59562.0,1,2023
7650,BOWL,417166.88,3,2020
7651,BOWL,10000.0,4,2020
7652,BOWL,410411.83,2,2021
7653,BOWL,41220.0,4,2021
7654,BOX,11130907.37,2,2020
7655,BOX,112961804.29,3,2020
7656,BOX,7079544.59,4,2020
7657,BOX,9669264.69,1,2021
7658,BOX,26559609.97,2,2021
7659,BOX,16801198.65,3,2021
7660,BOX,14748394.86,4,2021
7661,BOX,4754083.91,1,2022
7662,BOX,2825477.75,2,2022
7663,BOX,18595370.21,3,2022
7664,BOX,13441797.88,4,2022
7665,BOX,1031967.04,1,2023
7666,BOX,6480247.14,2,2023
7667,BOX,27536534.45,3,2023
7668,BOX,174230.85,4,2023
7669,BOX,65662.0,1,2024
7670,BPOP,7687.42,2,2020
7671,BPOP,7100789.67,3,2020
7672,BPOP,186912.67,4,2020
7673,BPOP,151760.0,1,2021
7674,BPOP,3147985.94,2,2021
7675,BPOP,138007.13,3,2021
7676,BPOP,217814.24,4,2021
7677,BPOP,28732.68,1,2022
7678,BPOP,321777.56,2,2022
7679,BPOP,80202.44,3,2022
7680,BPOP,125000.0,4,2022
7681,BPOP,50000.0,3,2023
7682,BPOP,125000.0,4,2023
7683,BRC,1095277.13,3,2020
7684,BRC,20348.28,4,2020
7685,BRC,283776.81,2,2021
7686,BRC,6296.0,4,2023
7687,BRCC,9169076.9,3,2020
7688,BRCC,32064.4,4,2020
7689,BRCC,16502.0,1,2021
7690,BRCC,666709.62,2,2021
7691,BRCC,3568.0,4,2021
7692,BRCC,286753.24,1,2022
7693,BRCC,17580.0,2,2022
7694,BRCC,1511.88,3,2022
7695,BRDG,668877.42,3,2020
7696,BRDG,391649.38,4,2020
7697,BRDG,8920.0,1,2021
7698,BRDG,472458.99,2,2021
7699,BRDG,869100.69,3,2021
7700,BRDG,5495.72,4,2021
7701,BRDG,15388.36,2,2022
7702,BRDG,323297.5,2,2023
7703,BRDG,500000.0,3,2023
7704,BRFH,577902.85,3,2020
7705,BRFH,589151.85,2,2021
7706,BRKR,5074997.46,2,2020
7707,BRKR,2959721.87,3,2020
7708,BRKR,13572865.53,4,2020
7709,BRKR,1539006.05,1,2021
7710,BRKR,2885892.03,2,2021
7711,BRKR,3066627.2,3,2021
7712,BRKR,8897092.05,4,2021
7713,BRKR,1193744.3,1,2022
7714,BRKR,3293429.14,2,2022
7715,BRKR,3296512.62,3,2022
7716,BRKR,8139803.13,4,2022
7717,BRKR,1407234.92,1,2023
7718,BRKR,2283884.81,2,2023
7719,BRKR,4322903.81,3,2023
7720,BRKR,11990300.6,4,2023
7721,BRKR,69859.92,1,2024
7722,BRO,153892276.96,2,2020
7723,BRO,898305351.79,3,2020
7724,BRO,280228407.94,4,2020
7725,BRO,82995184.76,1,2021
7726,BRO,576567407.74,2,2021
7727,BRO,707563396.78,3,2021
7728,BRO,203603115.4,4,2021
7729,BRO,168932204.46,1,2022
7730,BRO,181716745.3,2,2022
7731,BRO,179494621.17,3,2022
7732,BRO,200939028.1,4,2022
7733,BRO,91174513.38,1,2023
7734,BRO,132482342.93,2,2023
7735,BRO,151784331.28,3,2023
7736,BRO,165268516.73,4,2023
7737,BRO,252311.24,1,2024
7738,BROS,2278495.4,3,2020
7739,BRTX,259250.0,2,2021
7740,BRTX,256580.0,4,2021
7741,BRTX,256580.0,4,2022
7742,BRY,10884.04,3,2020
7743,BRY,13052.72,2,2021
7744,BRZE,2026451.57,3,2020
7745,BRZE,4767.0,4,2020
7746,BRZE,88910.31,2,2021
7747,BRZE,15000.0,3,2021
7748,BRZE,7820.0,1,2023
7749,BRZE,3150.0,2,2023
7750,BEKE,30071.2,3,2020
7751,BEKE,30101.0,2,2021
7752,BEKE,52384.92,3,2021
7753,BSQR,1901310.18,3,2020
7754,BSQR,892.0,1,2021
7755,BSQR,218691.44,2,2021
7756,BSQR,13403.23,3,2021
7757,BSQR,119660.0,1,2022
7758,BSQR,46880.0,2,2022
7759,BSQR,1476.72,3,2022
7760,BEST,1460511.49,2,2020
7761,BEST,302522473.39,3,2020
7762,BEST,9948185.51,4,2020
7763,BEST,5119485.83,1,2021
7764,BEST,104254675.12,2,2021
7765,BEST,71288851.39,3,2021
7766,BEST,57307880.82,4,2021
7767,BEST,9217533.38,1,2022
7768,BEST,6516268.44,2,2022
7769,BEST,2805323.84,3,2022
7770,BEST,6568048.83,4,2022
7771,BEST,395549.38,1,2023
7772,BEST,6311074.51,2,2023
7773,BEST,2625762.24,3,2023
7774,BEST,2284857.44,4,2023
7775,BEST,28854.24,1,2024
7776,BHP,25871.47,3,2020
7777,BSX,5064331.19,2,2020
7778,BSX,2883443.51,3,2020
7779,BSX,6395997.06,4,2020
7780,BSX,5702820.97,1,2021
7781,BSX,6100976.91,2,2021
7782,BSX,7659138.58,3,2021
7783,BSX,6666262.9,4,2021
7784,BSX,7573004.34,1,2022
7785,BSX,6397630.09,2,2022
7786,BSX,7229840.26,3,2022
7787,BSX,4038450.28,4,2022
7788,BSX,8830331.99,1,2023
7789,BSX,7096011.41,2,2023
7790,BSX,13795681.86,3,2023
7791,BSX,2755236.37,4,2023
7792,BSX,3394536.15,1,2024
7793,BSY,1575707.17,2,2020
7794,BSY,125117.16,3,2020
7795,BSY,1251426.25,4,2020
7796,BSY,4699084.87,1,2021
7797,BSY,1315625.26,2,2021
7798,BSY,335086.83,3,2021
7799,BSY,227498.5,4,2021
7800,BSY,2137825.0,1,2022
7801,BSY,7364653.21,2,2022
7802,BSY,174704.59,3,2022
7803,BSY,493543.45,4,2022
7804,BSY,9091446.06,2,2023
7805,BSY,210256.96,3,2023
7806,BSY,228438.88,4,2023
7807,BTBD,426105.08,3,2020
7808,BTBT,1000.0,3,2020
7809,BTCY,50516.58,2,2020
7810,BTCY,1220640.0,3,2020
7811,BTCY,44600.0,3,2021
7812,BTCY,240053.0,4,2022
7813,BTTX,651140.23,3,2020
7814,BTTX,6532.06,2,2021
7815,BTTX,10000.0,2,2022
7816,BTWN,9378782.69,3,2020
7817,BTWN,27388.28,4,2020
7818,BTWN,1436.12,1,2021
7819,BTWN,3660873.49,2,2021
7820,BTWN,390481.3,3,2021
7821,BTWN,31220.0,4,2021
7822,BTWN,38099.16,1,2022
7823,BTWN,449948.2,2,2022
7824,BTWN,6539.76,3,2022
7825,BTWN,224.38,3,2023
7826,CGTX,28552727.0,3,2020
7827,CGTX,3390939.0,4,2020
7828,CGTX,599099.05,2,2021
7829,CGTX,25590090.95,3,2021
7830,CGTX,14601530.6,4,2021
7831,CGTX,12398697.0,4,2022
7832,CGTX,8479107.0,4,2023
7833,BURL,20430.0,3,2020
7834,BURL,4000.0,4,2020
7835,BV,1485.0,4,2020
7836,BVS,39845.0,4,2022
7837,BVS,10580.82,1,2023
7838,BVS,11660.82,2,2023
7839,BVS,61070.0,3,2023
7840,BWA,4997064.0,4,2021
7841,BWA,3728571.0,3,2022
7842,BWEN,337100.08,3,2020
7843,BWMN,17000.0,2,2020
7844,BWMN,1545880.62,3,2020
7845,BWMN,1666098.0,4,2020
7846,BWMN,580602.41,2,2021
7847,BWMN,62552.92,3,2021
7848,BWMN,281772.0,4,2021
7849,BWMN,14000.0,1,2022
7850,BWMN,245329.26,3,2022
7851,BWMN,404845.0,4,2022
7852,BWMN,30201.24,3,2023
7853,BWMN,2442571.0,4,2023
7854,BX,4158526.91,2,2020
7855,BX,15486944.6,3,2020
7856,BX,2359034.54,2,2021
7857,BX,11884.08,2,2022
7858,BX,41020.0,3,2022
7859,BNOX,9485.0,2,2020
7860,BNOX,305289.09,3,2020
7861,BNOX,7200.0,1,2021
7862,BNOX,18877.27,2,2021
7863,BNOX,4607.0,1,2022
7864,BNOX,9486.0,3,2022
7865,BNOX,9778.0,1,2023
7866,BNOX,4150.0,2,2023
7867,BNOX,12610.0,3,2023
7868,BNOX,13713.0,4,2023
7869,BNOX,4850.0,1,2024
7870,BXP,16340.22,2,2020
7871,BXP,276258.37,3,2020
7872,BXP,57003.68,4,2020
7873,BXP,5576.43,1,2021
7874,BXP,146512.69,2,2021
7875,BXP,19376.42,3,2021
7876,BXP,58713.32,4,2021
7877,BXP,5830.11,1,2022
7878,BXP,33164.5,4,2022
7879,BXP,58782.5,4,2023
7880,BXRX,1563741.56,3,2020
7881,BYRN,193573.16,3,2020
7882,BYSI,645616.84,3,2020
7883,BYTS,1000.0,3,2020
7884,C,156600.85,3,2020
7885,C,50009711.06,4,2020
7886,C,30295.96,2,2021
7887,CABO,18896582.86,3,2020
7888,CABO,656892.38,4,2020
7889,CABO,702206.59,1,2021
7890,CABO,1276108.5,3,2021
7891,CABO,1261838.27,4,2021
7892,CABO,1751725.43,1,2022
7893,CABO,2687576.22,2,2022
7894,CABO,3967931.18,3,2022
7895,CABO,3833709.21,4,2022
7896,CABO,2228502.81,1,2023
7897,CABO,1627381.18,2,2023
7898,CABO,4944298.09,3,2023
7899,CABO,4205273.09,4,2023
7900,CABO,23880.0,1,2024
7901,CACC,543446.16,3,2020
7902,CACC,16488.3,2,2021
7903,CACC,58900.0,4,2021
7904,CACC,171135.44,1,2022
7905,CACC,4664.56,2,2022
7906,CACC,125000.0,4,2022
7907,CAE,172336406.66,2,2020
7908,CAE,171147204.51,3,2020
7909,CAE,114816473.75,4,2020
7910,CAE,123087263.1,1,2021
7911,CAE,203927914.13,2,2021
7912,CAE,73610284.4,3,2021
7913,CAE,151216201.41,4,2021
7914,CAE,154431043.67,1,2022
7915,CAE,134937454.15,2,2022
7916,CAE,161883557.99,3,2022
7917,CAE,147822028.54,4,2022
7918,CAE,140477764.63,1,2023
7919,CAE,211921226.9,2,2023
7920,CAE,90518289.51,3,2023
7921,CAE,6061883.57,4,2023
7922,CAE,5742.0,1,2024
7923,BUD,41965.84,2,2020
7924,BUD,125009.66,4,2020
7925,BUD,35076.0,1,2021
7926,BUD,43425.28,2,2021
7927,BUD,15235.95,4,2021
7928,BUD,74664.16,1,2022
7929,BUD,38673.36,2,2022
7930,BUD,67661.88,4,2022
7931,BUD,42618.72,1,2023
7932,CALX,1786159.07,3,2020
7933,CALX,432136.72,4,2020
7934,CALX,13406.76,1,2021
7935,CALX,1657544.91,2,2021
7936,CALX,3585943.62,3,2021
